0.000000000000000000e+00,4.605000000000000204e-01,4.438749999999999751e+00,9.351642499999961444e+01,1.151500000000000057e+01,1.010000000000000064e-01,0.000000000000000000e+00,4.137500000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.596249999999999725e-01,3.338499999999999801e+00,9.501364999999958627e+01,1.225549999999999962e+01,4.975000000000000255e-02,0.000000000000000000e+00,3.357500000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.961250000000000271e-01,2.630500000000000060e+00,9.600472499999986553e+01,1.278350000000000009e+01,1.824999999999999886e-02,0.000000000000000000e+00,2.817500000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.028749999999999998e-01,1.718750000000000000e+00,9.734934999999997274e+01,1.370224999999999937e+01,6.749999999999999924e-03,0.000000000000000000e+00,1.967500000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.940000000000000058e-01,1.627000000000000002e+00,9.747812499999996305e+01,1.376249999999999929e+01,3.500000000000000073e-03,0.000000000000000000e+00,1.902500000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.390000000000000124e-01,1.143499999999999961e+00,9.822357499999996833e+01,1.436550000000000082e+01,1.500000000000000031e-03,0.000000000000000000e+00,1.377500000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,8.275000000000000411e-02,6.652500000000000080e-01,9.896212500000000034e+01,1.501224999999999987e+01,2.500000000000000052e-04,0.000000000000000000e+00,8.250000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,5.249999999999999806e-02,4.214999999999999858e-01,9.934142499999998677e+01,1.537449999999999939e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.225000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.525000000000000161e-02,2.020000000000000129e-01,9.968437500000000284e+01,1.569699999999999918e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.525000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.024999999999999911e-02,2.419999999999999929e-01,9.962187500000000284e+01,1.563700000000000045e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.025000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000021e-02,8.000000000000000167e-02,9.987500000000000000e+01,1.588000000000000078e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.249999999999999851e-03,2.599999999999999881e-02,9.995937499999999432e+01,1.596100000000000030e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,1.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,1.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,1.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,1.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
