0.000000000000000000e+00,4.726250000000000173e-01,4.578249999999999709e+00,9.332012499999942179e+01,1.139450000000000074e+01,1.037499999999999950e-01,0.000000000000000000e+00,4.255000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.489999999999999769e-01,3.233750000000000124e+00,9.519754999999962308e+01,1.236674999999999969e+01,5.550000000000000072e-02,0.000000000000000000e+00,3.257500000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.781250000000000111e-01,2.475750000000000117e+00,9.622569999999977597e+01,1.298975000000000080e+01,1.700000000000000122e-02,0.000000000000000000e+00,2.640000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.094999999999999918e-01,1.788999999999999924e+00,9.725649999999990314e+01,1.364499999999999957e+01,1.250000000000000069e-02,0.000000000000000000e+00,2.025000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.017500000000000127e-01,1.703000000000000069e+00,9.736732499999990864e+01,1.370250000000000057e+01,4.499999999999999660e-03,0.000000000000000000e+00,1.962500000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.405000000000000138e-01,1.167499999999999982e+00,9.819517499999997767e+01,1.436449999999999960e+01,3.749999999999999861e-03,0.000000000000000000e+00,1.385000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,9.012499999999999678e-02,7.357500000000000151e-01,9.885202499999999759e+01,1.493474999999999930e+01,2.500000000000000052e-04,0.000000000000000000e+00,8.950000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,4.687500000000000000e-02,3.775000000000000022e-01,9.941017499999999529e+01,1.544050000000000011e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.675000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.949999999999999997e-02,1.559999999999999998e-01,9.975624999999999432e+01,1.576600000000000001e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.950000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.425000000000000072e-02,1.940000000000000058e-01,9.969687500000000568e+01,1.570899999999999963e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.425000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,9.749999999999999986e-03,7.799999999999999989e-02,9.987812499999999716e+01,1.588299999999999912e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.750000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.500000000000000052e-03,2.000000000000000042e-02,9.996875000000000000e+01,1.597000000000000064e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,1.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,1.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,1.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,1.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
