0,0,15
0,1,11
0,2,10
0,3,12
0,4,1
0,5,7
0,6,4
0,7,3
0,8,6
0,9,5
0,10,9
0,11,16
0,12,2
0,13,8
0,14,14
0,15,13
1,0,1
1,1,2
1,2,16
1,3,5
1,4,14
1,5,11
1,6,10
1,7,9
1,8,8
1,9,4
1,10,12
1,11,13
1,12,6
1,13,15
1,14,3
1,15,7
2,0,3
2,1,13
2,2,9
2,3,14
2,4,8
2,5,6
2,6,15
2,7,12
2,8,2
2,9,10
2,10,7
2,11,1
2,12,4
2,13,16
2,14,11
2,15,5
3,0,8
3,1,7
3,2,4
3,3,6
3,4,13
3,5,16
3,6,5
3,7,2
3,8,3
3,9,14
3,10,11
3,11,15
3,12,9
3,13,12
3,14,1
3,15,10
4,0,12
4,1,1
4,2,3
4,3,16
4,4,6
4,5,14
4,6,13
4,7,8
4,8,4
4,9,11
4,10,2
4,11,7
4,12,15
4,13,5
4,14,10
4,15,9
5,0,11
5,1,10
5,2,13
5,3,2
5,4,9
5,5,4
5,6,3
5,7,5
5,8,14
5,9,16
5,10,15
5,11,8
5,12,7
5,13,6
5,14,12
5,15,1
6,0,5
6,1,8
6,2,6
6,3,15
6,4,2
6,5,10
6,6,11
6,7,7
6,8,12
6,9,3
6,10,1
6,11,9
6,12,14
6,13,4
6,14,13
6,15,16
7,0,4
7,1,14
7,2,7
7,3,9
7,4,16
7,5,15
7,6,12
7,7,1
7,8,5
7,9,6
7,10,13
7,11,10
7,12,3
7,13,11
7,14,8
7,15,2
8,0,6
8,1,5
8,2,12
8,3,13
8,4,4
8,5,1
8,6,8
8,7,14
8,8,9
8,9,2
8,10,10
8,11,11
8,12,16
8,13,3
8,14,7
8,15,15
9,0,14
9,1,3
9,2,8
9,3,4
9,4,11
9,5,9
9,6,7
9,7,15
9,8,1
9,9,13
9,10,16
9,11,5
9,12,10
9,13,2
9,14,6
9,15,12
10,0,9
10,1,16
10,2,1
10,3,7
10,4,12
10,5,3
10,6,2
10,7,10
10,8,15
10,9,8
10,10,4
10,11,6
10,12,13
10,13,14
10,14,5
10,15,11
11,0,2
11,1,15
11,2,11
11,3,10
11,4,5
11,5,13
11,6,16
11,7,6
11,8,7
11,9,12
11,10,14
11,11,3
11,12,8
11,13,1
11,14,9
11,15,4
12,0,7
12,1,4
12,2,14
12,3,11
12,4,15
12,5,5
12,6,6
12,7,13
12,8,10
12,9,1
12,10,8
12,11,2
12,12,12
12,13,9
12,14,16
12,15,3
13,0,10
13,1,6
13,2,2
13,3,1
13,4,3
13,5,8
13,6,9
13,7,4
13,8,16
13,9,7
13,10,5
13,11,12
13,12,11
13,13,13
13,14,15
13,15,14
14,0,13
14,1,9
14,2,5
14,3,3
14,4,7
14,5,12
14,6,14
14,7,16
14,8,11
14,9,15
14,10,6
14,11,4
14,12,1
14,13,10
14,14,2
14,15,8
15,0,16
15,1,12
15,2,15
15,3,8
15,4,10
15,5,2
15,6,1
15,7,11
15,8,13
15,9,9
15,10,3
15,11,14
15,12,5
15,13,7
15,14,4
15,15,6
