0,0,13
0,1,6
0,2,5
0,3,2
0,4,14
0,5,16
0,6,7
0,7,12
0,8,11
0,9,3
0,10,1
0,11,8
0,12,10
0,13,9
0,14,15
0,15,4
1,0,1
1,1,8
1,2,7
1,3,11
1,4,10
1,5,2
1,6,9
1,7,15
1,8,16
1,9,12
1,10,5
1,11,4
1,12,3
1,13,13
1,14,6
1,15,14
2,0,15
2,1,9
2,2,14
2,3,16
2,4,3
2,5,4
2,6,11
2,7,5
2,8,2
2,9,10
2,10,13
2,11,6
2,12,1
2,13,12
2,14,7
2,15,8
3,0,10
3,1,4
3,2,3
3,3,12
3,4,6
3,5,8
3,6,1
3,7,13
3,8,9
3,9,15
3,10,14
3,11,7
3,12,11
3,13,2
3,14,16
3,15,5
4,0,14
4,1,3
4,2,4
4,3,15
4,4,12
4,5,5
4,6,6
4,7,9
4,8,8
4,9,13
4,10,7
4,11,1
4,12,16
4,13,10
4,14,2
4,15,11
5,0,2
5,1,16
5,2,13
5,3,7
5,4,11
5,5,15
5,6,14
5,7,3
5,8,10
5,9,6
5,10,9
5,11,5
5,12,8
5,13,4
5,14,1
5,15,12
6,0,6
6,1,1
6,2,8
6,3,9
6,4,16
6,5,10
6,6,13
6,7,4
6,8,12
6,9,14
6,10,11
6,11,2
6,12,15
6,13,3
6,14,5
6,15,7
7,0,5
7,1,11
7,2,12
7,3,10
7,4,1
7,5,7
7,6,2
7,7,8
7,8,4
7,9,16
7,10,3
7,11,15
7,12,13
7,13,6
7,14,14
7,15,9
8,0,3
8,1,15
8,2,10
8,3,14
8,4,5
8,5,13
8,6,8
8,7,1
8,8,6
8,9,7
8,10,4
8,11,12
8,12,2
8,13,11
8,14,9
8,15,16
9,0,8
9,1,12
9,2,2
9,3,13
9,4,9
9,5,6
9,6,16
9,7,11
9,8,14
9,9,1
9,10,15
9,11,3
9,12,7
9,13,5
9,14,4
9,15,10
10,0,16
10,1,5
10,2,6
10,3,1
10,4,7
10,5,3
10,6,4
10,7,2
10,8,13
10,9,11
10,10,10
10,11,9
10,12,14
10,13,8
10,14,12
10,15,15
11,0,11
11,1,7
11,2,9
11,3,4
11,4,15
11,5,14
11,6,12
11,7,10
11,8,5
11,9,2
11,10,8
11,11,16
11,12,6
11,13,1
11,14,3
11,15,13
12,0,12
12,1,2
12,2,1
12,3,8
12,4,4
12,5,11
12,6,3
12,7,14
12,8,15
12,9,5
12,10,16
12,11,10
12,12,9
12,13,7
12,14,13
12,15,6
13,0,4
13,1,14
13,2,15
13,3,5
13,4,13
13,5,1
13,6,10
13,7,6
13,8,7
13,9,9
13,10,2
13,11,11
13,12,12
13,13,16
13,14,8
13,15,3
14,0,9
14,1,10
14,2,16
14,3,3
14,4,8
14,5,12
14,6,15
14,7,7
14,8,1
14,9,4
14,10,6
14,11,13
14,12,5
14,13,14
14,14,11
14,15,2
15,0,7
15,1,13
15,2,11
15,3,6
15,4,2
15,5,9
15,6,5
15,7,16
15,8,3
15,9,8
15,10,12
15,11,14
15,12,4
15,13,15
15,14,10
15,15,1
