0,0,8
0,1,14
0,2,9
0,3,16
0,4,15
0,5,7
0,6,6
0,7,13
0,8,2
0,9,5
0,10,12
0,11,3
0,12,10
0,13,1
0,14,11
0,15,4
1,0,6
1,1,4
1,2,15
1,3,12
1,4,2
1,5,11
1,6,5
1,7,9
1,8,10
1,9,16
1,10,1
1,11,14
1,12,8
1,13,13
1,14,3
1,15,7
2,0,13
2,1,10
2,2,7
2,3,1
2,4,3
2,5,12
2,6,14
2,7,4
2,8,8
2,9,6
2,10,15
2,11,11
2,12,5
2,13,9
2,14,16
2,15,2
3,0,11
3,1,2
3,2,3
3,3,5
3,4,1
3,5,16
3,6,10
3,7,8
3,8,9
3,9,4
3,10,13
3,11,7
3,12,15
3,13,12
3,14,14
3,15,6
4,0,1
4,1,5
4,2,6
4,3,2
4,4,12
4,5,14
4,6,7
4,7,11
4,8,15
4,9,3
4,10,16
4,11,13
4,12,9
4,13,10
4,14,4
4,15,8
5,0,4
5,1,15
5,2,16
5,3,11
5,4,5
5,5,9
5,6,13
5,7,3
5,8,14
5,9,8
5,10,10
5,11,1
5,12,2
5,13,7
5,14,6
5,15,12
6,0,12
6,1,3
6,2,13
6,3,10
6,4,16
6,5,15
6,6,8
6,7,6
6,8,4
6,9,7
6,10,2
6,11,9
6,12,11
6,13,14
6,14,5
6,15,1
7,0,7
7,1,8
7,2,14
7,3,9
7,4,10
7,5,1
7,6,4
7,7,2
7,8,12
7,9,11
7,10,5
7,11,6
7,12,16
7,13,3
7,14,13
7,15,15
8,0,10
8,1,16
8,2,4
8,3,6
8,4,8
8,5,3
8,6,15
8,7,7
8,8,11
8,9,14
8,10,9
8,11,2
8,12,12
8,13,5
8,14,1
8,15,13
9,0,9
9,1,11
9,2,12
9,3,15
9,4,14
9,5,4
9,6,2
9,7,1
9,8,13
9,9,10
9,10,6
9,11,5
9,12,7
9,13,16
9,14,8
9,15,3
10,0,2
10,1,1
10,2,8
10,3,7
10,4,13
10,5,10
10,6,16
10,7,5
10,8,3
10,9,15
10,10,4
10,11,12
10,12,14
10,13,6
10,14,9
10,15,11
11,0,3
11,1,13
11,2,5
11,3,14
11,4,11
11,5,6
11,6,9
11,7,12
11,8,16
11,9,1
11,10,7
11,11,8
11,12,4
11,13,15
11,14,2
11,15,10
12,0,15
12,1,12
12,2,2
12,3,8
12,4,7
12,5,5
12,6,1
12,7,14
12,8,6
12,9,9
12,10,3
12,11,4
12,12,13
12,13,11
12,14,10
12,15,16
13,0,5
13,1,9
13,2,10
13,3,3
13,4,4
13,5,13
13,6,12
13,7,15
13,8,1
13,9,2
13,10,11
13,11,16
13,12,6
13,13,8
13,14,7
13,15,14
14,0,14
14,1,6
14,2,11
14,3,13
14,4,9
14,5,2
14,6,3
14,7,16
14,8,7
14,9,12
14,10,8
14,11,10
14,12,1
14,13,4
14,14,15
14,15,5
15,0,16
15,1,7
15,2,1
15,3,4
15,4,6
15,5,8
15,6,11
15,7,10
15,8,5
15,9,13
15,10,14
15,11,15
15,12,3
15,13,2
15,14,12
15,15,9
