0,0,2
0,1,12
0,2,4
0,3,6
0,4,8
0,5,5
0,6,1
0,7,15
0,8,16
0,9,3
0,10,9
0,11,11
0,12,14
0,13,10
0,14,7
0,15,13
1,0,13
1,1,14
1,2,3
1,3,8
1,4,16
1,5,7
1,6,11
1,7,12
1,8,10
1,9,6
1,10,15
1,11,4
1,12,9
1,13,5
1,14,1
1,15,2
2,0,5
2,1,15
2,2,1
2,3,9
2,4,3
2,5,2
2,6,6
2,7,10
2,8,12
2,9,7
2,10,14
2,11,13
2,12,8
2,13,11
2,14,4
2,15,16
3,0,7
3,1,16
3,2,10
3,3,11
3,4,4
3,5,9
3,6,13
3,7,14
3,8,2
3,9,1
3,10,5
3,11,8
3,12,3
3,13,12
3,14,6
3,15,15
4,0,14
4,1,2
4,2,8
4,3,16
4,4,11
4,5,15
4,6,5
4,7,9
4,8,1
4,9,10
4,10,4
4,11,12
4,12,6
4,13,3
4,14,13
4,15,7
5,0,11
5,1,5
5,2,13
5,3,15
5,4,7
5,5,16
5,6,2
5,7,6
5,8,9
5,9,8
5,10,3
5,11,14
5,12,4
5,13,1
5,14,12
5,15,10
6,0,1
6,1,3
6,2,7
6,3,4
6,4,10
6,5,12
6,6,8
6,7,13
6,8,11
6,9,16
6,10,6
6,11,2
6,12,15
6,13,9
6,14,5
6,15,14
7,0,12
7,1,9
7,2,6
7,3,10
7,4,14
7,5,3
7,6,4
7,7,1
7,8,7
7,9,15
7,10,13
7,11,5
7,12,11
7,13,2
7,14,16
7,15,8
8,0,6
8,1,4
8,2,9
8,3,14
8,4,2
8,5,8
8,6,10
8,7,11
8,8,13
8,9,12
8,10,16
8,11,15
8,12,5
8,13,7
8,14,3
8,15,1
9,0,10
9,1,8
9,2,2
9,3,7
9,4,5
9,5,13
9,6,12
9,7,4
9,8,14
9,9,11
9,10,1
9,11,3
9,12,16
9,13,15
9,14,9
9,15,6
10,0,15
10,1,11
10,2,5
10,3,1
10,4,9
10,5,6
10,6,16
10,7,3
10,8,8
10,9,4
10,10,2
10,11,7
10,12,10
10,13,13
10,14,14
10,15,12
11,0,3
11,1,13
11,2,16
11,3,12
11,4,15
11,5,1
11,6,14
11,7,7
11,8,6
11,9,5
11,10,10
11,11,9
11,12,2
11,13,4
11,14,8
11,15,11
12,0,9
12,1,1
12,2,11
12,3,5
12,4,13
12,5,10
12,6,3
12,7,8
12,8,15
12,9,14
12,10,7
12,11,6
12,12,12
12,13,16
12,14,2
12,15,4
13,0,16
13,1,6
13,2,14
13,3,3
13,4,1
13,5,11
13,6,7
13,7,5
13,8,4
13,9,2
13,10,12
13,11,10
13,12,13
13,13,8
13,14,15
13,15,9
14,0,4
14,1,10
14,2,15
14,3,2
14,4,12
14,5,14
14,6,9
14,7,16
14,8,3
14,9,13
14,10,8
14,11,1
14,12,7
14,13,6
14,14,11
14,15,5
15,0,8
15,1,7
15,2,12
15,3,13
15,4,6
15,5,4
15,6,15
15,7,2
15,8,5
15,9,9
15,10,11
15,11,16
15,12,1
15,13,14
15,14,10
15,15,3
