0,0,13
0,1,16
0,2,15
0,3,5
0,4,4
0,5,9
0,6,12
0,7,11
0,8,8
0,9,14
0,10,7
0,11,6
0,12,1
0,13,10
0,14,2
0,15,3
1,0,11
1,1,4
1,2,9
1,3,2
1,4,15
1,5,7
1,6,3
1,7,6
1,8,16
1,9,10
1,10,1
1,11,13
1,12,14
1,13,8
1,14,12
1,15,5
2,0,6
2,1,14
2,2,1
2,3,7
2,4,8
2,5,5
2,6,10
2,7,2
2,8,15
2,9,11
2,10,3
2,11,12
2,12,9
2,13,4
2,14,16
2,15,13
3,0,8
3,1,10
3,2,12
3,3,3
3,4,16
3,5,1
3,6,13
3,7,14
3,8,5
3,9,2
3,10,9
3,11,4
3,12,6
3,13,7
3,14,15
3,15,11
4,0,1
4,1,3
4,2,8
4,3,6
4,4,12
4,5,15
4,6,14
4,7,5
4,8,10
4,9,4
4,10,11
4,11,7
4,12,16
4,13,13
4,14,9
4,15,2
5,0,4
5,1,13
5,2,16
5,3,15
5,4,10
5,5,2
5,6,11
5,7,3
5,8,12
5,9,1
5,10,8
5,11,9
5,12,5
5,13,14
5,14,7
5,15,6
6,0,12
6,1,9
6,2,7
6,3,14
6,4,13
6,5,8
6,6,16
6,7,1
6,8,2
6,9,6
6,10,15
6,11,5
6,12,4
6,13,3
6,14,11
6,15,10
7,0,2
7,1,5
7,2,11
7,3,10
7,4,7
7,5,6
7,6,4
7,7,9
7,8,13
7,9,16
7,10,14
7,11,3
7,12,15
7,13,1
7,14,8
7,15,12
8,0,10
8,1,8
8,2,5
8,3,12
8,4,6
8,5,4
8,6,2
8,7,15
8,8,7
8,9,3
8,10,16
8,11,14
8,12,13
8,13,11
8,14,1
8,15,9
9,0,14
9,1,2
9,2,6
9,3,9
9,4,1
9,5,3
9,6,8
9,7,12
9,8,11
9,9,13
9,10,10
9,11,15
9,12,7
9,13,5
9,14,4
9,15,16
10,0,3
10,1,7
10,2,13
10,3,1
10,4,14
10,5,11
10,6,9
10,7,16
10,8,6
10,9,5
10,10,4
10,11,8
10,12,2
10,13,12
10,14,10
10,15,15
11,0,16
11,1,15
11,2,4
11,3,11
11,4,5
11,5,13
11,6,7
11,7,10
11,8,1
11,9,9
11,10,12
11,11,2
11,12,3
11,13,6
11,14,14
11,15,8
12,0,7
12,1,1
12,2,3
12,3,16
12,4,2
12,5,12
12,6,6
12,7,8
12,8,4
12,9,15
12,10,5
12,11,10
12,12,11
12,13,9
12,14,13
12,15,14
13,0,15
13,1,11
13,2,10
13,3,13
13,4,9
13,5,14
13,6,5
13,7,4
13,8,3
13,9,8
13,10,2
13,11,1
13,12,12
13,13,16
13,14,6
13,15,7
14,0,9
14,1,6
14,2,2
14,3,8
14,4,3
14,5,16
14,6,1
14,7,7
14,8,14
14,9,12
14,10,13
14,11,11
14,12,10
14,13,15
14,14,5
14,15,4
15,0,5
15,1,12
15,2,14
15,3,4
15,4,11
15,5,10
15,6,15
15,7,13
15,8,9
15,9,7
15,10,6
15,11,16
15,12,8
15,13,2
15,14,3
15,15,1
