0,0,20
0,1,14
0,2,12
0,3,15
0,4,9
0,5,11
0,6,23
0,7,6
0,8,10
0,9,3
0,10,2
0,11,18
0,12,19
0,13,4
0,14,24
0,15,8
0,16,13
0,17,17
0,18,16
0,19,5
0,20,1
0,21,21
0,22,7
0,23,25
0,24,22
1,0,1
1,1,10
1,2,11
1,3,5
1,4,21
1,5,22
1,6,8
1,7,16
1,8,4
1,9,19
1,10,15
1,11,17
1,12,7
1,13,3
1,14,25
1,15,6
1,16,23
1,17,20
1,18,9
1,19,2
1,20,13
1,21,18
1,22,14
1,23,24
1,24,12
2,0,2
2,1,23
2,2,18
2,3,13
2,4,3
2,5,25
2,6,17
2,7,12
2,8,20
2,9,5
2,10,9
2,11,8
2,12,22
2,13,1
2,14,14
2,15,7
2,16,15
2,17,24
2,18,11
2,19,21
2,20,10
2,21,6
2,22,4
2,23,19
2,24,16
3,0,7
3,1,19
3,2,4
3,3,25
3,4,17
3,5,1
3,6,18
3,7,9
3,8,24
3,9,21
3,10,6
3,11,13
3,12,11
3,13,16
3,14,5
3,15,3
3,16,22
3,17,10
3,18,12
3,19,14
3,20,8
3,21,20
3,22,23
3,23,15
3,24,2
4,0,8
4,1,24
4,2,22
4,3,6
4,4,16
4,5,2
4,6,15
4,7,14
4,8,7
4,9,13
4,10,21
4,11,10
4,12,12
4,13,20
4,14,23
4,15,19
4,16,4
4,17,1
4,18,18
4,19,25
4,20,3
4,21,5
4,22,11
4,23,9
4,24,17
5,0,18
5,1,21
5,2,5
5,3,4
5,4,1
5,5,23
5,6,24
5,7,7
5,8,25
5,9,16
5,10,8
5,11,9
5,12,13
5,13,12
5,14,19
5,15,14
5,16,6
5,17,11
5,18,15
5,19,20
5,20,17
5,21,2
5,22,22
5,23,3
5,24,10
6,0,17
6,1,25
6,2,10
6,3,8
6,4,14
6,5,3
6,6,20
6,7,5
6,8,9
6,9,1
6,10,11
6,11,15
6,12,2
6,13,22
6,14,6
6,15,21
6,16,18
6,17,7
6,18,4
6,19,19
6,20,16
6,21,12
6,22,24
6,23,23
6,24,13
7,0,3
7,1,9
7,2,13
7,3,11
7,4,23
7,5,14
7,6,12
7,7,17
7,8,18
7,9,6
7,10,24
7,11,20
7,12,10
7,13,21
7,14,4
7,15,1
7,16,2
7,17,22
7,18,5
7,19,16
7,20,19
7,21,7
7,22,15
7,23,8
7,24,25
8,0,16
8,1,22
8,2,15
8,3,7
8,4,24
8,5,19
8,6,2
8,7,13
8,8,21
8,9,4
8,10,18
8,11,1
8,12,14
8,13,17
8,14,3
8,15,10
8,16,8
8,17,12
8,18,25
8,19,23
8,20,5
8,21,11
8,22,6
8,23,20
8,24,9
9,0,19
9,1,2
9,2,6
9,3,20
9,4,12
9,5,15
9,6,10
9,7,22
9,8,8
9,9,11
9,10,23
9,11,5
9,12,16
9,13,25
9,14,7
9,15,9
9,16,24
9,17,13
9,18,3
9,19,17
9,20,21
9,21,14
9,22,1
9,23,18
9,24,4
10,0,10
10,1,20
10,2,16
10,3,2
10,4,5
10,5,8
10,6,3
10,7,4
10,8,6
10,9,25
10,10,17
10,11,7
10,12,9
10,13,24
10,14,15
10,15,18
10,16,1
10,17,23
10,18,13
10,19,12
10,20,14
10,21,22
10,22,19
10,23,21
10,24,11
11,0,6
11,1,13
11,2,7
11,3,23
11,4,19
11,5,10
11,6,5
11,7,11
11,8,12
11,9,9
11,10,4
11,11,14
11,12,1
11,13,8
11,14,21
11,15,22
11,16,17
11,17,3
11,18,20
11,19,15
11,20,25
11,21,24
11,22,2
11,23,16
11,24,18
12,0,25
12,1,4
12,2,24
12,3,3
12,4,18
12,5,16
12,6,22
12,7,1
12,8,14
12,9,15
12,10,12
12,11,23
12,12,20
12,13,11
12,14,2
12,15,5
12,16,21
12,17,19
12,18,10
12,19,7
12,20,6
12,21,9
12,22,17
12,23,13
12,24,8
13,0,21
13,1,15
13,2,14
13,3,1
13,4,8
13,5,7
13,6,19
13,7,24
13,8,17
13,9,2
13,10,25
13,11,22
13,12,5
13,13,13
13,14,18
13,15,16
13,16,9
13,17,4
13,18,6
13,19,11
13,20,12
13,21,3
13,22,20
13,23,10
13,24,23
14,0,12
14,1,11
14,2,17
14,3,9
14,4,22
14,5,21
14,6,13
14,7,20
14,8,23
14,9,18
14,10,16
14,11,3
14,12,6
14,13,19
14,14,10
14,15,2
14,16,25
14,17,8
14,18,14
14,19,24
14,20,15
14,21,1
14,22,5
14,23,4
14,24,7
15,0,13
15,1,17
15,2,3
15,3,24
15,4,10
15,5,12
15,6,11
15,7,18
15,8,2
15,9,7
15,10,19
15,11,25
15,12,4
15,13,5
15,14,1
15,15,15
15,16,20
15,17,21
15,18,23
15,19,22
15,20,9
15,21,8
15,22,16
15,23,6
15,24,14
16,0,4
16,1,5
16,2,2
16,3,16
16,4,20
16,5,6
16,6,21
16,7,8
16,8,15
16,9,17
16,10,14
16,11,11
16,12,3
16,13,23
16,14,9
16,15,12
16,16,7
16,17,25
16,18,1
16,19,18
16,20,24
16,21,13
16,22,10
16,23,22
16,24,19
17,0,15
17,1,7
17,2,23
17,3,19
17,4,25
17,5,5
17,6,16
17,7,10
17,8,13
17,9,24
17,10,22
17,11,21
17,12,18
17,13,6
17,14,20
17,15,4
17,16,14
17,17,2
17,18,8
17,19,9
17,20,11
17,21,17
17,22,3
17,23,12
17,24,1
18,0,22
18,1,1
18,2,8
18,3,18
18,4,11
18,5,9
18,6,14
18,7,23
18,8,19
18,9,20
18,10,10
18,11,2
18,12,17
18,13,7
18,14,12
18,15,13
18,16,3
18,17,16
18,18,24
18,19,6
18,20,4
18,21,25
18,22,21
18,23,5
18,24,15
19,0,14
19,1,12
19,2,9
19,3,21
19,4,6
19,5,4
19,6,25
19,7,3
19,8,1
19,9,22
19,10,13
19,11,16
19,12,24
19,13,15
19,14,8
19,15,11
19,16,19
19,17,5
19,18,17
19,19,10
19,20,2
19,21,23
19,22,18
19,23,7
19,24,20
20,0,23
20,1,8
20,2,1
20,3,12
20,4,15
20,5,24
20,6,6
20,7,25
20,8,22
20,9,10
20,10,7
20,11,4
20,12,21
20,13,9
20,14,16
20,15,17
20,16,11
20,17,18
20,18,2
20,19,3
20,20,20
20,21,19
20,22,13
20,23,14
20,24,5
21,0,9
21,1,16
21,2,20
21,3,10
21,4,13
21,5,17
21,6,7
21,7,21
21,8,3
21,9,14
21,10,5
21,11,19
21,12,15
21,13,2
21,14,11
21,15,23
21,16,12
21,17,6
21,18,22
21,19,8
21,20,18
21,21,4
21,22,25
21,23,1
21,24,24
22,0,11
22,1,6
22,2,25
22,3,14
22,4,7
22,5,13
22,6,4
22,7,2
22,8,5
22,9,12
22,10,3
22,11,24
22,12,8
22,13,18
22,14,22
22,15,20
22,16,16
22,17,15
22,18,19
22,19,1
22,20,23
22,21,10
22,22,9
22,23,17
22,24,21
23,0,24
23,1,18
23,2,19
23,3,22
23,4,4
23,5,20
23,6,9
23,7,15
23,8,11
23,9,8
23,10,1
23,11,6
23,12,23
23,13,10
23,14,17
23,15,25
23,16,5
23,17,14
23,18,21
23,19,13
23,20,7
23,21,16
23,22,12
23,23,2
23,24,3
24,0,5
24,1,3
24,2,21
24,3,17
24,4,2
24,5,18
24,6,1
24,7,19
24,8,16
24,9,23
24,10,20
24,11,12
24,12,25
24,13,14
24,14,13
24,15,24
24,16,10
24,17,9
24,18,7
24,19,4
24,20,22
24,21,15
24,22,8
24,23,11
24,24,6
