0,0,8
0,1,15
0,2,13
0,3,12
0,4,9
0,5,24
0,6,4
0,7,19
0,8,14
0,9,10
0,10,22
0,11,7
0,12,16
0,13,2
0,14,11
0,15,20
0,16,18
0,17,6
0,18,21
0,19,3
0,20,17
0,21,23
0,22,25
0,23,5
0,24,1
1,0,11
1,1,4
1,2,2
1,3,19
1,4,5
1,5,20
1,6,13
1,7,16
1,8,17
1,9,22
1,10,3
1,11,1
1,12,6
1,13,14
1,14,21
1,15,8
1,16,23
1,17,10
1,18,15
1,19,25
1,20,12
1,21,7
1,22,24
1,23,18
1,24,9
2,0,25
2,1,14
2,2,24
2,3,20
2,4,16
2,5,2
2,6,8
2,7,6
2,8,9
2,9,3
2,10,5
2,11,17
2,12,4
2,13,23
2,14,18
2,15,19
2,16,12
2,17,13
2,18,7
2,19,1
2,20,11
2,21,10
2,22,22
2,23,21
2,24,15
3,0,23
3,1,1
3,2,22
3,3,21
3,4,17
3,5,7
3,6,18
3,7,12
3,8,15
3,9,25
3,10,10
3,11,8
3,12,9
3,13,19
3,14,20
3,15,11
3,16,5
3,17,4
3,18,16
3,19,24
3,20,6
3,21,13
3,22,14
3,23,3
3,24,2
4,0,7
4,1,3
4,2,6
4,3,10
4,4,18
4,5,21
4,6,1
4,7,23
4,8,5
4,9,11
4,10,12
4,11,24
4,12,25
4,13,15
4,14,13
4,15,14
4,16,22
4,17,2
4,18,9
4,19,17
4,20,8
4,21,4
4,22,20
4,23,19
4,24,16
5,0,22
5,1,18
5,2,21
5,3,25
5,4,8
5,5,1
5,6,11
5,7,15
5,8,24
5,9,20
5,10,23
5,11,14
5,12,3
5,13,4
5,14,2
5,15,17
5,16,13
5,17,9
5,18,19
5,19,7
5,20,16
5,21,5
5,22,10
5,23,6
5,24,12
6,0,17
6,1,7
6,2,20
6,3,11
6,4,6
6,5,14
6,6,2
6,7,9
6,8,10
6,9,16
6,10,21
6,11,19
6,12,13
6,13,18
6,14,5
6,15,22
6,16,24
6,17,3
6,18,8
6,19,12
6,20,23
6,21,1
6,22,4
6,23,15
6,24,25
7,0,9
7,1,19
7,2,12
7,3,1
7,4,10
7,5,23
7,6,3
7,7,18
7,8,22
7,9,21
7,10,7
7,11,15
7,12,11
7,13,16
7,14,17
7,15,25
7,16,4
7,17,5
7,18,6
7,19,2
7,20,14
7,21,20
7,22,8
7,23,13
7,24,24
8,0,5
8,1,2
8,2,4
8,3,23
8,4,14
8,5,17
8,6,19
8,7,8
8,8,12
8,9,13
8,10,1
8,11,25
8,12,20
8,13,24
8,14,6
8,15,10
8,16,16
8,17,15
8,18,18
8,19,21
8,20,7
8,21,9
8,22,3
8,23,22
8,24,11
9,0,13
9,1,24
9,2,16
9,3,3
9,4,15
9,5,4
9,6,25
9,7,5
9,8,7
9,9,6
9,10,8
9,11,22
9,12,12
9,13,10
9,14,9
9,15,1
9,16,11
9,17,23
9,18,20
9,19,14
9,20,2
9,21,19
9,22,21
9,23,17
9,24,18
10,0,19
10,1,12
10,2,17
10,3,2
10,4,23
10,5,15
10,6,9
10,7,14
10,8,4
10,9,1
10,10,13
10,11,21
10,12,8
10,13,6
10,14,7
10,15,16
10,16,25
10,17,22
10,18,24
10,19,10
10,20,18
10,21,11
10,22,5
10,23,20
10,24,3
11,0,20
11,1,5
11,2,11
11,3,4
11,4,24
11,5,18
11,6,16
11,7,25
11,8,21
11,9,7
11,10,14
11,11,3
11,12,15
11,13,1
11,14,22
11,15,12
11,16,17
11,17,8
11,18,23
11,19,9
11,20,13
11,21,2
11,22,6
11,23,10
11,24,19
12,0,3
12,1,6
12,2,1
12,3,18
12,4,13
12,5,8
12,6,10
12,7,17
12,8,23
12,9,24
12,10,20
12,11,2
12,12,5
12,13,11
12,14,12
12,15,7
12,16,15
12,17,14
12,18,4
12,19,19
12,20,25
12,21,21
12,22,9
12,23,16
12,24,22
13,0,15
13,1,16
13,2,10
13,3,7
13,4,21
13,5,12
13,6,6
13,7,22
13,8,11
13,9,5
13,10,24
13,11,9
13,12,18
13,13,25
13,14,19
13,15,3
13,16,2
13,17,1
13,18,13
13,19,20
13,20,4
13,21,17
13,22,23
13,23,8
13,24,14
14,0,14
14,1,8
14,2,25
14,3,9
14,4,22
14,5,13
14,6,20
14,7,3
14,8,2
14,9,19
