0,0,21
0,1,1
0,2,15
0,3,4
0,4,24
0,5,17
0,6,9
0,7,13
0,8,5
0,9,20
0,10,7
0,11,8
0,12,3
0,13,12
0,14,19
0,15,2
0,16,22
0,17,14
0,18,6
0,19,18
0,20,10
0,21,11
0,22,25
0,23,16
0,24,23
1,0,6
1,1,17
1,2,2
1,3,22
1,4,9
1,5,14
1,6,7
1,7,15
1,8,8
1,9,16
1,10,13
1,11,11
1,12,24
1,13,23
1,14,20
1,15,10
1,16,5
1,17,4
1,18,12
1,19,25
1,20,19
1,21,21
1,22,18
1,23,1
1,24,3
2,0,14
2,1,23
2,2,10
2,3,3
2,4,7
2,5,24
2,6,1
2,7,21
2,8,22
2,9,11
2,10,25
2,11,6
2,12,9
2,13,18
2,14,15
2,15,19
2,16,17
2,17,16
2,18,8
2,19,20
2,20,5
2,21,13
2,22,4
2,23,2
2,24,12
3,0,25
3,1,20
3,2,13
3,3,12
3,4,16
3,5,18
3,6,10
3,7,23
3,8,19
3,9,6
3,10,21
3,11,4
3,12,5
3,13,2
3,14,14
3,15,1
3,16,7
3,17,11
3,18,24
3,19,3
3,20,17
3,21,9
3,22,22
3,23,8
3,24,15
4,0,8
4,1,19
4,2,11
4,3,18
4,4,5
4,5,12
4,6,3
4,7,2
4,8,25
4,9,4
4,10,16
4,11,17
4,12,22
4,13,10
4,14,1
4,15,13
4,16,15
4,17,23
4,18,9
4,19,21
4,20,20
4,21,7
4,22,6
4,23,14
4,24,24
5,0,23
5,1,10
5,2,9
5,3,13
5,4,14
5,5,20
5,6,15
5,7,5
5,8,2
5,9,17
5,10,6
5,11,1
5,12,12
5,13,25
5,14,16
5,15,24
5,16,8
5,17,3
5,18,18
5,19,7
5,20,21
5,21,22
5,22,19
5,23,11
5,24,4
6,0,22
6,1,5
6,2,25
6,3,24
6,4,1
6,5,11
6,6,12
6,7,4
6,8,9
6,9,21
6,10,3
6,11,15
6,12,14
6,13,7
6,14,8
6,15,17
6,16,19
6,17,20
6,18,10
6,19,2
6,20,18
6,21,16
6,22,13
6,23,23
6,24,6
7,0,20
7,1,11
7,2,12
7,3,7
7,4,4
7,5,8
7,6,25
7,7,10
7,8,16
7,9,18
7,10,9
7,11,21
7,12,23
7,13,19
7,14,24
7,15,22
7,16,14
7,17,13
7,18,1
7,19,6
7,20,2
7,21,3
7,22,5
7,23,15
7,24,17
8,0,16
8,1,8
8,2,6
8,3,15
8,4,2
8,5,7
8,6,14
8,7,19
8,8,3
8,9,24
8,10,22
8,11,13
8,12,20
8,13,17
8,14,18
8,15,5
8,16,11
8,17,21
8,18,4
8,19,23
8,20,9
8,21,12
8,22,1
8,23,10
8,24,25
9,0,3
9,1,21
9,2,18
9,3,19
9,4,17
9,5,1
9,6,22
9,7,6
9,8,13
9,9,23
9,10,11
9,11,10
9,12,4
9,13,5
