0,0,1
0,1,8
0,2,25
0,3,15
0,4,18
0,5,9
0,6,24
0,7,22
0,8,19
0,9,20
0,10,5
0,11,14
0,12,10
0,13,21
0,14,17
0,15,4
0,16,11
0,17,2
0,18,6
0,19,3
0,20,12
0,21,16
0,22,7
0,23,13
0,24,23
1,0,20
1,1,11
1,2,5
1,3,19
1,4,7
1,5,8
1,6,15
1,7,18
1,8,1
1,9,16
1,10,23
1,11,13
1,12,2
1,13,22
1,14,12
1,15,24
1,16,14
1,17,17
1,18,9
1,19,25
1,20,6
1,21,10
1,22,3
1,23,4
1,24,21
2,0,24
2,1,13
2,2,12
2,3,22
2,4,3
2,5,21
2,6,11
2,7,23
2,8,7
2,9,6
2,10,25
2,11,9
2,12,4
2,13,19
2,14,16
2,15,5
2,16,10
2,17,1
2,18,15
2,19,8
2,20,17
2,21,2
2,22,18
2,23,20
2,24,14
3,0,21
3,1,23
3,2,6
3,3,10
3,4,4
3,5,3
3,6,2
3,7,17
3,8,14
3,9,12
3,10,8
3,11,11
3,12,24
3,13,20
3,14,7
3,15,13
3,16,19
3,17,22
3,18,16
3,19,18
3,20,9
3,21,25
3,22,15
3,23,1
3,24,5
4,0,17
4,1,9
4,2,16
4,3,14
4,4,2
4,5,13
4,6,25
4,7,10
4,8,4
4,9,5
4,10,1
4,11,18
4,12,6
4,13,15
4,14,3
4,15,7
4,16,21
4,17,12
4,18,23
4,19,20
4,20,11
4,21,22
4,22,19
4,23,8
4,24,24
5,0,13
5,1,19
5,2,8
5,3,17
5,4,11
5,5,12
5,6,3
5,7,1
5,8,24
5,9,4
5,10,18
5,11,16
5,12,14
5,13,10
5,14,6
5,15,23
5,16,22
5,17,25
5,18,5
5,19,2
5,20,7
5,21,15
5,22,21
5,23,9
5,24,20
6,0,14
6,1,25
6,2,9
6,3,3
6,4,22
6,5,19
6,6,18
6,7,20
6,8,13
6,9,23
6,10,2
6,11,21
6,12,7
6,13,11
6,14,5
6,15,10
6,16,1
6,17,15
6,18,8
6,19,4
6,20,24
6,21,6
6,22,16
6,23,12
6,24,17
7,0,4
7,1,21
7,2,7
7,3,1
7,4,12
7,5,10
7,6,5
7,7,11
7,8,2
7,9,9
7,10,20
7,11,15
7,12,8
7,13,24
7,14,25
7,15,14
7,16,16
7,17,6
7,18,13
7,19,17
7,20,18
7,21,19
7,22,23
7,23,3
7,24,22
8,0,2
8,1,6
8,2,18
8,3,24
8,4,15
8,5,16
8,6,8
8,7,25
8,8,21
8,9,7
8,10,4
8,11,17
8,12,13
8,13,23
8,14,22
8,15,19
8,16,3
8,17,9
8,18,20
8,19,12
8,20,14
8,21,11
8,22,5
8,23,10
8,24,1
9,0,10
9,1,5
9,2,20
9,3,16
9,4,23
9,5,22
9,6,6
9,7,14
9,8,15
9,9,17
9,10,19
9,11,12
9,12,3
9,13,9
9,14,1
9,15,11
9,16,24
9,17,7
9,18,18
9,19,21
9,20,4
9,21,13
9,22,2
9,23,25
9,24,8
10,0,19
10,1,17
10,2,13
10,3,9
10,4,6
10,5,24
10,6,20
10,7,2
10,8,22
10,9,1
10,10,7
10,11,25
10,12,12
10,13,18
10,14,21
10,15,15
10,16,23
10,17,3
10,18,11
10,19,14
10,20,5
10,21,8
10,22,10
10,23,16
10,24,4
11,0,7
11,1,22
11,2,2
11,3,18
11,4,25
11,5,23
11,6,10
11,7,12
11,8,8
11,9,15
11,10,3
11,11,4
11,12,11
11,13,13
11,14,24
11,15,16
11,16,9
11,17,5
11,18,17
11,19,6
11,20,21
11,21,1
11,22,20
11,23,14
11,24,19
12,0,8
12,1,1
12,2,14
12,3,23
12,4,16
12,5,5
12,6,17
12,7,13
12,8,6
12,9,18
12,10,15
12,11,10
12,12,20
12,13,2
12,14,19
12,15,21
12,16,12
12,17,4
12,18,22
12,19,7
12,20,25
12,21,3
12,22,24
12,23,11
12,24,9
13,0,15
13,1,10
13,2,11
13,3,21
13,4,20
13,5,7
13,6,14
13,7,4
13,8,9
13,9,3
13,10,16
13,11,6
13,12,17
13,13,5
13,14,23
13,15,8
13,16,25
13,17,24
13,18,19
13,19,1
13,20,2
13,21,18
13,22,13
13,23,22
13,24,12
14,0,12
14,1,4
14,2,3
14,3,5
14,4,24
14,5,11
14,6,16
14,7,19
14,8,25
14,9,21
14,10,22
14,11,1
14,12,9
14,13,14
14,14,8
14,15,20
14,16,2
14,17,18
14,18,10
14,19,13
14,20,15
14,21,17
14,22,6
14,23,23
14,24,7
15,0,3
15,1,24
15,2,23
15,3,8
15,4,13
15,5,6
15,6,19
15,7,5
15,8,16
15,9,10
15,10,11
15,11,2
15,12,18
15,13,4
15,14,14
15,15,9
15,16,17
15,17,20
15,18,1
15,19,15
15,20,22
15,21,7
15,22,12
15,23,21
15,24,25
16,0,5
16,1,7
16,2,22
16,3,4
16,4,14
16,5,17
16,6,1
16,7,9
16,8,12
16,9,11
16,10,21
16,11,19
16,12,15
16,13,3
16,14,20
16,15,2
16,16,13
16,17,16
16,18,25
16,19,10
16,20,23
16,21,24
16,22,8
16,23,18
16,24,6
17,0,9
17,1,2
17,2,21
17,3,6
17,4,17
17,5,25
17,6,13
17,7,3
17,8,18
17,9,8
17,10,24
17,11,23
17,12,22
17,13,7
17,14,10
17,15,12
17,16,4
17,17,19
17,18,14
17,19,11
17,20,16
17,21,20
17,22,1
17,23,5
17,24,15
18,0,18
18,1,20
18,2,1
18,3,11
18,4,10
18,5,2
18,6,7
18,7,15
18,8,23
18,9,14
18,10,12
18,11,8
18,12,25
18,13,16
18,14,13
18,15,22
18,16,6
18,17,21
18,18,24
18,19,5
18,20,19
18,21,4
18,22,9
18,23,17
18,24,3
19,0,16
