0,0,15
0,1,10
0,2,1
0,3,3
0,4,18
0,5,25
0,6,8
0,7,2
0,8,14
0,9,9
0,10,6
0,11,23
0,12,19
0,13,7
0,14,24
0,15,5
0,16,21
0,17,22
0,18,20
0,19,16
0,20,12
0,21,13
0,22,4
0,23,17
0,24,11
1,0,5
1,1,16
1,2,14
1,3,23
1,4,20
1,5,10
1,6,7
1,7,17
1,8,13
1,9,12
1,10,3
1,11,21
1,12,4
1,13,18
1,14,9
1,15,11
1,16,25
1,17,8
1,18,15
1,19,1
1,20,24
1,21,19
1,22,2
1,23,22
1,24,6
2,0,9
2,1,12
2,2,13
2,3,19
2,4,24
2,5,4
2,6,5
2,7,18
2,8,23
2,9,1
2,10,8
2,11,22
2,12,17
2,13,11
2,14,10
2,15,3
2,16,2
2,17,14
2,18,7
2,19,6
2,20,21
2,21,16
2,22,20
2,23,15
2,24,25
3,0,8
3,1,6
3,2,21
3,3,17
3,4,7
3,5,22
3,6,19
3,7,24
3,8,11
3,9,15
3,10,13
3,11,20
3,12,2
3,13,16
3,14,25
3,15,10
3,16,23
3,17,9
3,18,4
3,19,12
3,20,5
3,21,14
3,22,1
3,23,18
3,24,3
4,0,22
4,1,11
4,2,2
4,3,25
4,4,4
4,5,16
4,6,3
4,7,21
4,8,6
4,9,20
4,10,12
4,11,15
4,12,5
4,13,1
4,14,14
4,15,18
4,16,24
4,17,19
4,18,13
4,19,17
4,20,7
4,21,8
4,22,10
4,23,9
4,24,23
5,0,16
5,1,9
5,2,22
5,3,1
5,4,15
5,5,5
5,6,18
5,7,3
5,8,10
5,9,2
5,10,20
5,11,13
5,12,6
5,13,23
5,14,21
5,15,19
5,16,4
5,17,24
5,18,17
5,19,25
5,20,11
5,21,7
5,22,12
5,23,8
5,24,14
6,0,6
6,1,4
6,2,5
6,3,13
6,4,23
6,5,15
6,6,21
6,7,12
6,8,16
6,9,17
6,10,18
6,11,24
6,12,22
6,13,14
6,14,8
6,15,20
6,16,11
6,17,7
6,18,10
6,19,2
6,20,19
6,21,3
6,22,9
6,23,25
6,24,1
7,0,24
7,1,20
7,2,12
7,3,7
7,4,3
7,5,1
7,6,23
7,7,14
7,8,8
7,9,22
7,10,25
7,11,4
7,12,11
7,13,19
7,14,5
7,15,13
7,16,18
7,17,6
7,18,21
7,19,9
7,20,10
7,21,2
7,22,17
7,23,16
7,24,15
8,0,11
8,1,18
8,2,17
8,3,2
8,4,25
8,5,9
8,6,24
8,7,20
8,8,7
8,9,19
8,10,1
8,11,12
8,12,3
8,13,10
8,14,15
8,15,22
8,16,8
8,17,16
8,18,5
8,19,14
8,20,4
8,21,23
8,22,21
8,23,6
8,24,13
9,0,14
9,1,19
9,2,8
9,3,10
9,4,21
9,5,13
9,6,25
9,7,11
9,8,4
9,9,6
9,10,2
9,11,7
9,12,16
9,13,9
9,14,17
9,15,23
9,16,3
9,17,1
9,18,12
9,19,15
9,20,18
9,21,5
9,22,22
9,23,24
9,24,20
10,0,7
10,1,5
10,2,6
10,3,16
10,4,10
10,5,19
10,6,11
10,7,1
10,8,2
10,9,18
10,10,9
10,11,17
10,12,8
10,13,25
10,14,20
10,15,21
10,16,15
10,17,12
10,18,23
10,19,13
10,20,3
10,21,22
10,22,24
10,23,14
10,24,4
11,0,3
11,1,23
11,2,15
11,3,21
11,4,8
11,5,24
11,6,17
11,7,16
11,8,25
11,9,13
11,10,19
11,11,18
11,12,10
11,13,22
11,14,4
11,15,6
11,16,14
11,17,5
11,18,9
11,19,7
11,20,1
11,21,12
11,22,11
11,23,20
11,24,2
12,0,12
12,1,2
12,2,9
12,3,18
12,4,17
12,5,7
12,6,4
12,7,15
12,8,20
12,9,8
12,10,16
12,11,14
12,12,23
12,13,5
12,14,6
12,15,24
12,16,1
12,17,11
12,18,22
12,19,3
12,20,25
12,21,21
12,22,13
12,23,10
12,24,19
13,0,13
13,1,22
13,2,20
13,3,24
13,4,11
13,5,14
13,6,10
13,7,9
13,8,3
13,9,23
13,10,21
13,11,1
13,12,15
13,13,2
13,14,12
13,15,25
13,16,19
13,17,4
13,18,16
13,19,18
13,20,8
13,21,17
13,22,6
13,23,5
13,24,7
14,0,19
14,1,25
14,2,4
14,3,14
14,4,1
14,5,6
14,6,12
14,7,5
14,8,22
14,9,21
14,10,7
14,11,11
14,12,13
14,13,24
14,14,3
14,15,17
14,16,10
14,17,2
14,18,8
14,19,20
14,20,16
14,21,9
14,22,15
14,23,23
14,24,18
15,0,1
15,1,24
15,2,23
15,3,11
15,4,16
15,5,3
15,6,20
15,7,19
15,8,12
15,9,7
15,10,15
15,11,10
15,12,25
15,13,8
15,14,22
15,15,14
15,16,5
15,17,13
15,18,2
15,19,4
15,20,17
15,21,6
15,22,18
15,23,21
15,24,9
16,0,2
16,1,3
16,2,18
16,3,8
16,4,22
16,5,21
16,6,14
16,7,6
16,8,15
16,9,5
16,10,17
16,11,9
16,12,12
16,13,4
16,14,23
16,15,7
16,16,20
16,17,25
16,18,19
16,19,10
16,20,13
16,21,11
16,22,16
16,23,1
16,24,24
17,0,17
17,1,13
17,2,10
17,3,12
17,4,14
17,5,18
17,6,16
17,7,4
17,8,9
17,9,25
17,10,11
17,11,19
17,12,21
17,13,20
17,14,7
17,15,1
17,16,22
17,17,23
17,18,6
17,19,24
17,20,2
17,21,15
17,22,5
17,23,3
17,24,8
18,0,4
18,1,21
18,2,7
18,3,5
18,4,19
18,5,2
18,6,13
18,7,10
18,8,17
